book_title,male_characters,male_characters_names,female_characters,female_characters_names,none,unknown_gender_names,authors_sex
1875_ballantyne-rivers-of-ice,52,"['martigny', 'rollo', 'willum', 'lechaud', 'cupid', 'lecroix', 'fahrenheit', 'lewie', 'fred', 'count', 'cappen', 'balme', 'dru', 'grubb', 'geant', 'jacques', 'george', 'matterhorn', 'chapeau', 'baptist', 'thames', 'willie', 'antoine', 'nature', 'forbes', 'william', 'chamouni', 'aiguille', 'creator', 'mont', 'montanvert', 'doctor lawrence', 'lewis stoutley', 'willum stout', 'cappen wopper', 'mister lewis', 'mont blang', 'dr tough', 'william stout', 'dr lawrence', 'antoine grennon', 'monte rosa', 'mr lewis', 'fred leven', 'mont mallet', 'mr slingsby', 'grands mulets', 'captain wopper', 'count horetzki', 'mont blanc', 'dr george lawrence', 'baptist le croix']",28,"['glace', 'californy', 'bois', 'madame', 'verte', 'charmoz', 'gillie', 'mademoiselle', 'dook', 'susan', 'gouter', 'miss horetzki', 'miss emma', 'netta white', 'little netta', 'madame grennon', 'mrs leven', 'nova zembla', 'nita horetzki', 'mrs stoutley', 'mrs roby', 'gillie white', 'miss nita', 'susan quick', 'mademoiselle horetzki', 'miss gray', 'le croix', 'emma gray']",3,"['talefre', 'gorong', 'sargasso']",male
1875_macdonald-a-double-story,0,[],3,"['agnes', 'rosamond', 'peggy']",0,[],male
1876_adams-hair-breadth-escapes-the-adventures-of-the-three-boys-in-south-africa,44,"['andy', 'dionysius', 'elijah', 'joe', 'tom', 'ernest', 'dalili', 'cortez', 'pizarro', 'maroro', 'hottentots', 'stellenbosch', 'kobo', 'umboo', 'kaffir', 'patoto', 'frank', 'vangelt', 'gilbert', 'charles', 'cape', 'bushman', 'toboo', 'bushmen', 'babel', 'andrews', 'jennings', 'herodotus', 'george schmidt', 'frank wilmore', 'mr grey', 'white falsehood', 'van ryk', 'de walden', 'ernest warley', 'master nick', 'andy duncan', 'mr lavie', 'captain renton', 'captain wilmore', 'joe cobbes', 'master george', 'white prophet', 'captain gilby']",13,"['maomo', 'ohara', 'kama', 'gaike', 'ascension', 'ella', 'chuma', 'koodoo', 'queen laura', 'miss hordern', 'evil spirits', 'mrs staines', 'miss gregg']",12,"['leshoo', 'bechuanas', 'basutos', 'kalambo', 'hooghly', 'namaquas', 'bechuana', 'basuto', 'namaqua', 'oudtshoorn', 'hottentot', 'omatoko']",male
1877_ballantyne-the-settler-and-the-savage,83,"['purcell', 'septimus', 'roman', 'africaner', 'hottentots', 'hech', 'mahony', 'christian', 'kenneth', 'bushmen', 'snip', 'bowker', 'eno', 'hendrik', 'kei', 'stephen', 'david', 'george', 'conrad', 'james', 'jim', 'jerry', 'scotch', 'kafir', 'hans', 'bob', 'malay', 'ruyter', 'dutchman', 'booko', 'hercules', 'zulu', 'scot', 'cape', 'charlie', 'edwin', 'robert', 'tottie', 'saviour', 'mynheer', 'john', 'tarka', 'slinger', 'gaika', 'southey', 'goliath', 'macomo', 'bushman', 'dikkop', 'booby', 'lord charles somerset', 'colonel smith', 'diederik muller', 'mr pringle', 'sir benjamin', 'david jacob', 'glen lynden', 'bob skyd', 'union jack', 'abdul jemalee', 'van dyk', 'george rennie', 'charlie considine', 'master junkie', 'lord glenelg', 'kenneth mctavish', 'george dally', 'dr cotton', 'lucas van dyk', 'jerry goldboy', 'robert skyd', 'stephen orpin', 'james skyd', 'john skyd', 'lower albany', 'charles considine', 'cape dutchmen', 'conrad marais', 'christian muller', 'frank dobson', 'hans marais', 'groot willem', 'mynheer marais']",15,"['venus', 'jessie', 'gertie', 'chaka', 'bertha', 'africa', 'mrs marais', 'bertha marais', 'mrs mctavish', 'sandy black', 'mrs scholtz', 'jessie mctavish', 'jan smit', 'dutch african', 'mrs merton']",15,"['bergenaars', 'fetcani', 'slingsby', 'zuurveld', 'dragoener', 'hottentot', 'grahamstown', 'hintza', 'fingoes', 'kawfirs', 'bowkers', 'umtini', 'englishers', 'prinsolo', 'kafirs']",male
1878_kingston-the-three-admirals,86,"['yokohama', 'pekin', 'bango', 'gallas', 'jos', 'southsea', 'billy', 'orion', 'dick', 'fox', 'magdala', 'boreas', 'damios', 'zanzibar', 'taku', 'armstrong', 'kassai', 'ned', 'ben', 'tigre', 'diab', 'theodore', 'wight', 'jerry', 'peter', 'aden', 'malay', 'tom', 'tommy', 'dutchman', 'terence', 'gerald', 'arabs', 'cape', 'papua', 'chinaman', 'jack', 'tim', 'dublin', 'pango', 'selassie', 'tae', 'nick', 'toby', 'maoris', 'dick stokes', 'tom rogers', 'jerry bird', 'lord saint maur', 'gunter scale', 'gerald desmond', 'captain po', 'major bubsby', 'tim nolan', 'cape horn', 'young alick', 'lord elgin', 'prince satsuma', 'jack rogers', 'rip van winkle', 'lieutenant prideaux', 'viscount saint maur', 'ben snatchblock', 'billy blueblazes', 'lieutenant blewitt', 'captain cooper', 'cape fly', 'archie gordon', 'captain murray', 'jonathan jull', 'captain robson', 'jos green', 'mr mildmay', 'saint maur', 'harry cane', 'charley roy', 'tommy pratt', 'captain jull', 'captain rogers', 'captain adair', 'dr locock', 'doctor locock', 'sir robert', 'captain stubbins', 'counsellor mcmahon', 'mr gimlet']",22,"['empress', 'pow', 'eugenia', 'sydney', 'chusan', 'stella', 'bonins', 'zulla', 'fahla', 'lucy', 'bellona', 'julia', 'arrah', 'massa pat', 'poor adair', 'poor archie', 'mrs mcmahon', 'miss angelica', 'victoria peak', 'mrs murray', 'mrs bubsby', 'pat casey']",11,"['bercaldine', 'pehtang', 'spithead', 'holloa', 'snarley', 'faralon', 'afficho', 'ballymacree', 'gumbaji', 'peiho', 'bashilo']",male
1879_hemyng-jack-harkaway-in-new-york,26,"['harvey', 'warrior', 'jove', 'sinclair', 'arthur', 'morris', 'jacques', 'simpkins', 'alfred', 'dick', 'mr harkaway', 'alfred van hoosen', 'morris hart', 'mr oldfoguey', 'mr cobb', 'marse jack', 'jacques belot', 'mr mole', 'signor bambino', 'jack harkaway', 'mr twinkle', 'mr merrifield', 'mr jack harkaway', 'lord maltravers', 'captain cannon', 'van hoosen']",12,"['fifine', 'lena', 'calais', 'erin', 'mme', 'madame vesta levine', 'madame levine', 'lena van hoosen', 'professor mole', 'vesta levine', 'mrs van hoosen', 'lady maltravers']",0,[],male
1879_hemyng-the-slave-of-the-mine,26,"['jack', 'harvey', 'alfonso', 'ed', 'vasquez', 'pedro', 'rio', 'alfred', 'dick', 'dan', 'clarence', 'mr harkaway', 'alfred vanhoosen', 'mr foss', 'marse holt', 'captain blower', 'dan markham', 'mr mole', 'jack harkaway', 'mr simpson', 'san francisco', 'nappa bill', 'lord maltravers', 'clarence holt', 'mr smith', 'mr foster']",6,"['merced', 'elise', 'lena', 'lena vanhoosen', 'miss vanhoosen', 'elise holt']",2,"['calistoga', 'fossville']",male
1881_ballantyne-my-doggie-and-i,19,"['john', 'sal', 'pompey', 'harry', 'arc', 'slogger', 'punch', 'adam', 'dobson', 'villum', 'robin', 'hoboy crescent', 'robin slidder', 'bingley manor', 'dr mctougall', 'mr brassey', 'john waters', 'dr mellon', 'villum bowls']",17,"['dumps', 'whitechapel', 'edie', 'dolly', 'jenny', 'flogin', 'sally', 'lilly', 'edith', 'mrs willis', 'lilly blythe', 'mrs jones', 'miss blythe', 'mrs miff', 'mrs mctougall', 'eva bright', 'edie willis']",1,['vitechapel'],male
1881_reed-the-fifth-form-at-st-dominics,58,"['roach', 'wray', 'ricketts', 'caesar', 'jeff', 'county', 'anthony', 'rick', 'steevie', 'earl', 'euclid', 'stephen', 'stee', 'noll', 'watson', 'tom', 'teddy', 'tadpole', 'oliver', 'vulcan', 'raleigh', 'tony', 'morris', 'hon', 'horace', 'william', 'padger', 'spicer', 'bullinger', 'bohn', 'webster', 'mahomet', 'braddy', 'simon', 'stansfield', 'oliver greenfield', 'master stephen greenfield', 'brother bilke', 'dr senior', 'tom senior', 'ben cripps', 'michael angelo', 'mister loman', 'tenth fiji war', 'mr jellicott', 'mr cripps', 'horace wraysford', 'mr harrison', 'master paul', 'saint dominic', 'gusset lock', 'master pembury', 'stephen greenfield', 'master bramble', 'master greenfield', 'master loman', 'sir patrick', 'young forrester']",13,"['loamy', 'wren', 'buttercups', 'shar', 'rastle', 'raikes', 'nightingale', 'baynes', 'daisies', 'love ballad', 'nightingale scholarship', 'mrs greenfield', 'gusset weir']",8,"['dallingford', 'tadpoles', 'callonby', 'cockchafer', 'raddleston', 'waterston', 'tadpoleopolis', 'bellerby']",male
1882_ballantyne-the-life-of-a-ship,4,"['ben', 'quebec', 'davy', 'ben block']",0,[],0,[],male
1882_henty-facing-death,13,"['jack', 'davy', 'harry', 'vaughan', 'logan', 'bill', 'chequers', 'harry shepherd', 'mr merton', 'mr hardinge', 'jack simpson', 'mr dodgson', 'bill haden']",9,"['juno', 'nelly', 'brook', 'jane', 'bess', 'jane haden', 'mary simpson', 'nelly hardy', 'alice merton']",1,['stokebridge'],male
1882_jefferies-bevis-the-story-of-a-boy,43,"['tim', 'john', 'tom', 'arcturus', 'fred', 'charybdis', 'samson', 'ulysses', 'pan', 'sirius', 'capella', 'faust', 'jonas', 'scipio', 'serendib', 'shakespeare', 'mark', 'charles', 'hick', 'charlie', 'caesar', 'alexander', 'orion', 'phil', 'george', 'pisistratus', 'adler', 'dick', 'ted', 'bobby', 'john young', 'mark antony', 'fir tree gulf', 'master bevis', 'follow bevis', 'ted pompey', 'kyng estmere', 'scipio cecil', 'bevis bevis', 'big jack', 'caesar bevis', 'phil varro', 'old moke']",18,"['jog', 'pinta', 'scylla', 'polly', 'africa', 'loo', 'lyra', 'cassiopeia', 'wat', 'frances', 'amazon', 'niagara', 'antares', 'val', 'circe', 'measter bevis', 'jolly old moke', 'val crassus']",2,"['dervishes', 'longcot']",male
1883_ballantyne-battles-with-the-sea,15,"['shields', 'jack', 'jacobs', 'willie', 'jones', 'jarman', 'friendship', 'dick', 'robson', 'goodwin sands', 'james gilbert', 'lionel lukin', 'sir charles reed', 'dick shales', 'joseph rodgers']",4,"['constance', 'cora', 'gull', 'mary mac']",4,"['goodwins', 'girdler', 'maghee', 'blunderton']",male
1883_ballantyne-the-thorogood-family,21,"['bob', 'jack', 'tom', 'fred', 'harry', 'coastguard', 'jacob', 'spinks', 'dick', 'jim', 'blackbeard', 'reuben', 'old moll', 'reuben dale', 'fred harper', 'jacob strang', 'bob thorogood', 'kenneth macfearsome', 'rocky mountains', 'tom turner', 'harry thorogood']",7,"['loo', 'liz', 'molly', 'tiddler', 'maggie', 'mrs thorogood', 'beaver creek']",2,"['coastguardsman', 'fiddlestrings']",male
1883_fenn-nat-the-naturalist-a-boys-adventures-in-the-eastern-seas,14,"['dit', 'buzzy', 'nat', 'doctor burnett', 'uncle dick', 'clapham common', 'uncle joseph', 'uncle joe', 'uncle richard', 'mr ebony', 'master ebo', 'humpty dumpty', 'master nathaniel', 'ebo nee']",8,"['nap', 'polly', 'aru', 'natty', 'shush', 'jane', 'aunt sophia', 'aunt sophy']",1,['papuans'],male
1883_kingston-adventures-in-africa,6,"['hans', 'harry', 'fred', 'toko', 'mr welbourn', 'hans scarff']",1,['jan'],0,[],male
1883_macdonald-the-princess-and-curdie,6,"['peter', 'mr butler', 'dr kelman', 'sir bronzebeard', 'her royal highness', 'your majesty']",5,"['barbara', 'derba', 'joan', 'lina', 'queen irene']",4,"['curdie', 'gwyntystorm', 'ballbody', 'clubhead']",male
1883_reed-the-adventures-of-a-three-guinea-watch,45,"['jack', 'wathah', 'joe', 'stumpy', 'clarke', 'cicero', 'patrick', 'tom', 'howe', 'fisher', 'cadger', 'corpus', 'gurley', 'havelock', 'duck', 'garge', 'mortimer', 'tripos', 'shaddy', 'walcot', 'gus', 'babel', 'halliday', 'paddy', 'shad', 'james', 'jim', 'lucknow', 'larry', 'mouse', 'gus burke', 'mr reader', 'old sal', 'saint george', 'uncle joseph', 'master walker', 'dr wilkins', 'george reader', 'mr drift', 'duck downie', 'saint george college', 'tom drift', 'mr belsham', 'whereupon charlie', 'charlie newcome']",6,"['bailey', 'mrs reader', 'mrs packer', 'mrs newcome', 'queen anne', 'mrs argent']",8,"['muggerbridge', 'hurrah', 'cawnpore', 'randlebury', 'margetson', 'shadbolt', 'tuppeny', 'whitstone woods']",male
1883_stevenson-treasure-island,41,"['hunter', 'jack', 'tom', 'harry', 'alan', 'ben', 'bill', 'barbecue', 'billy', 'dogger', 'george', 'benbow', 'dick', 'jim', 'mr arrow', 'master silver', 'benjamin gunn', 'billy bones', 'ben gunn', 'mr silver', 'doctor livesey', 'long john', 'abraham gray', 'davy jones', 'jim hawkins', 'mr hands', 'mr smollett', 'mr hawkins', 'tom redruth', 'captain kidd', 'job anderson', 'mr dance', 'mr trelawney', 'master pew', 'tom morgan', 'george merry', 'long john silver', 'captain flint', 'black dog', 'john silver', 'captain smollett']",1,['joyce'],1,['hispaniola'],male
1884_collingwood-the-pirate-island-a-story-of-the-south-pacific,35,"['rex', 'bob', 'tom', 'ralli', 'valparaiso', 'dickinson', 'bobbie', 'alec', 'hillo', 'bowles', 'salmon', 'albatross', 'carter', 'kit', 'sam', 'bill', 'boyd', 'dick', 'petrel', 'robert', 'waal', 'staunton cottage', 'black hole', 'bill maskell', 'forester dale', 'captain johnson', 'sir richard lascelles', 'rex fortescue', 'mr evelin', 'whereupon lance', 'sir richard', 'ned masters', 'captain staunton', 'lance evelin', 'captain turnbull']",13,"['galatea', 'sydney', 'diadem', 'blanche', 'violet', 'brook', 'violet dudley', 'betsy jane', 'miss butler', 'blanche lascelles', 'mrs staunton', 'mrs percival', 'miss lascelles']",4,"['seamew', 'legerton', 'gunfleet', 'dashwood']",male
1884_collingwood-under-the-meteor-flag-log-of-a-midshipman-during-the-french-revolutionary-ear,79,"['pandemonium', 'fisher', 'atkins', 'benedetto', 'ajaccio', 'dick', 'toulon', 'montrouge', 'matteo', 'solzi', 'martin', 'curacao', 'carter', 'requin', 'calvi', 'jacques', 'adolphe', 'ushant', 'george', 'timothy', 'flinn', 'peters', 'bobby', 'giaccomo', 'harvey', 'tom', 'baptiste', 'dutchman', 'antoine', 'bolus', 'kingston', 'frenchmen', 'guiseppe', 'nicolas', 'paddy', 'francois', 'scourge', 'jack', 'tim', 'patterson', 'goliath', 'simpson', 'percival', 'frenchman', 'westward ho', 'captain brisac', 'mr clewline', 'mr sennitt', 'key grande', 'master ralph', 'captain hood', 'sir peregrine', 'monsieur durand', 'tom hardy', 'monsieur latour', 'mr woods', 'sans culotte', 'bob summers', 'major general dundas', 'ralph chester', 'master bob', 'bobby summers', 'count robert', 'mr vining', 'captain annesley', 'davy jones', 'san fiorenzo', 'monsieur lemaitre', 'count lorenzo', 'mr chester', 'count lorenzo paoli', 'sir james', 'mr rawlings', 'captain nelson', 'cliff battery', 'cape spartivento', 'pierre cousin', 'saint domingo', 'johnny crapaud']",20,"['astarte', 'juno', 'amy', 'blanche', 'angela', 'florence', 'mouette', 'markham', 'francesca', 'maria', 'vidette', 'juanita', 'florrie', 'smellie', 'jean', 'jean leferrier', 'dame leferrier', 'madame leferrier', 'el roque', 'le narcisse']",8,"['spithead', 'barbadoes', 'fwench', 'tompion', 'hawsepipe', 'gimbals', 'frenchified', 'corsicans']",male
1884_fenn-through-forest-and-stream,7,"['pete', 'bill', 'nature', 'bill cross', 'master nat', 'robinson crusoe', 'uncle dick']",1,['carib'],2,"['mapah', 'caribs']",male
1884_lang-the-princess-nobody-a-tale-of-fairyland,1,['au temps'],0,[],0,[],male
1885_collingwood-the-congo-rovers-a-story-of-the-slave-squadron,38,"['richards', 'tom', 'flanaghan', 'collins', 'lubem', 'pedro', 'ned', 'fitz', 'harold', 'hawksbill', 'burnett', 'dick', 'tomkins', 'williams', 'peters', 'frenchman', 'loando', 'saint george', 'saint paul', 'don manuel', 'fitz jones', 'saint croix', 'senor madera', 'lord fitz johnes', 'mr smellie', 'fitz johnes', 'padron point', 'lord southdown', 'monsieur saint croix', 'lord tomnoddy', 'mr hawkesley', 'lord henry', 'old mildmay', 'captain dubosc', 'mr shears', 'shark point', 'captain vernon', 'mr armitage']",19,"['madre', 'keene', 'josefa', 'eva', 'hebe', 'juliet', 'vestale', 'daphne', 'banana creek', 'madre dolores', 'black venus', 'lady mary', 'dona antonia', 'poor austin', 'monsieur le', 'le breton', 'miss smith', 'vere montmorenci', 'monsieur le breton']",3,"['halold', 'lubembabemba', 'boolambemba point']",male
1885_collingwood-the-voyage-of-the-aurora,29,"['jack', 'tom', 'talbot', 'edward', 'cross', 'thomson', 'hillo', 'nicholls', 'jove', 'pedro', 'snowball', 'ned', 'ben', 'roberts', 'kingston', 'ritson', 'rogers', 'dicky', 'bowen', 'captain arnold', 'sea view', 'captain singleton', 'doctor pearson', 'george leicester', 'robert arnold', 'edward walford', 'don christoval', 'captain leicester', 'dicky rudd']",10,"['pines', 'andromeda', 'virginie', 'aurora', 'cigne', 'lucy', 'havana', 'poor george', 'mrs walford', 'lucy walford']",2,"['spaniards', 'alverstoke']",male
1885_fenn-the-new-forest-spy,14,"['stuarts', 'godfrey', 'frenchy', 'nature', 'jem', 'pst', 'frenchman', 'waller froy', 'godfrey boyne', 'brown bess', 'king george', 'tony gusset', 'joe hanson', 'master waller']",6,"['martha', 'bunny', 'bella', 'loo creek', 'martha gusset', 'bunny wrigg']",1,['brackendene'],male
1885_henty-the-dragon-and-the-raven,54,"['odin', 'toley', 'woden', 'oderic', 'northmen', 'genoese', 'severn', 'rome', 'humber', 'caesar', 'parrot', 'frankish', 'ethelwulf', 'marne', 'hants', 'theodore', 'havre', 'norseman', 'sweyn', 'hasting', 'christianity', 'maas', 'haffa', 'paris', 'dane', 'wodin', 'ardennes', 'rouen', 'danes', 'noah', 'william', 'christendom', 'franks', 'marseilles', 'northman', 'ethelbert', 'ashdown', 'harding', 'king burhred', 'emperor charles', 'ealdorman eldred', 'edmund egbert', 'abbe ebble', 'abbe dabbon', 'jarl bijorn', 'king alfred', 'ealdorman edmund', 'earl algar', 'east anglia', 'jarl eric', 'jarl siegbert', 'christian saxons', 'prince alfred', 'count eudes']",15,"['lea', 'judith', 'easter', 'ethelred', 'sussex', 'athelstan', 'seine', 'genoa', 'burgundy', 'mercia', 'freda', 'athelney', 'elbe', 'goslin', 'golden dragon']",9,"['guthorn', 'ethelbald', 'siegfroi', 'elswitha', 'kesteven', 'medeshamsted', 'bristowe', 'gozbert', 'egbertesstan']",male
1885_henty-the-young-colonists,63,"['shepstone', 'pearson', 'dick', 'hall', 'joel', 'ulundi', 'oham', 'ekowe', 'sirayo', 'cronje', 'utrecht', 'durban', 'james', 'johnson', 'matabele', 'blacking', 'tom', 'dutchman', 'zulu', 'buffs', 'tony', 'limpopo', 'jumbo', 'john', 'richard', 'kaffir', 'jimmy', 'baker', 'shah', 'zulus', 'russell', 'natal', 'cetewayo', 'lieutenant bromhead', 'major barrow', 'dragoon guards', 'sir evelyn wood', 'mr harvey', 'lord chelmsford', 'sir bartle frere', 'royal engineers', 'captain macgregor', 'tom jackson', 'colonel wood', 'captain falls', 'sir garnet wolseley', 'mr humphreys', 'brigadier general wood', 'bill harrison', 'major hackett', 'captain ronald campbell', 'natal carabineers', 'captain campbell', 'pieter maritzburg', 'mr van burer', 'captain moriarty', 'captain sanctuary', 'major dartnell', 'royal artillery', 'piet uys', 'colonel buller', 'lieutenants green', 'lieutenant long']",6,"['boer', 'boadicea', 'lysons', 'madeira', 'mrs humphreys', 'mrs jackson']",19,"['secoceni', 'standerton', 'unodwingo', 'helpmakaar', 'untongo', 'manyamyoba', 'swazis', 'newdigate', 'mangrope', 'umbelleni', 'luneberg', 'kaffirs', 'dabulamanzi', 'zlobani', 'leydenberg', 'kambula', 'basutos', 'amatikulu', 'wackerstroom']",male
1885_kingston-adventures-in-australia,13,"['toby', 'guy', 'maurice', 'oliver', 'bracewell', 'hector', 'carlo', 'ralph', 'captain mason', 'cyril vinson', 'maurice thurston', 'mr strong', 'old bob']",1,['mary strong'],0,[],male
1885_reed-follow-my-leader,54,"['joe', 'gosse', 'devonshire', 'templeton', 'jupiter', 'hooker', 'virgil', 'ponty', 'edward', 'diogenes', 'firm', 'cress', 'david', 'coote', 'jehu', 'george', 'spokes', 'pontifex', 'jerry', 'jonathan', 'tom', 'juniors', 'smith', 'cartwright', 'forbes', 'steg', 'pickwick', 'gossy', 'cresswell', 'webster', 'richard', 'den', 'jove', 'cazenove', 'tory', 'junius', 'basil', 'culver', 'young aspinall', 'mr richardson', 'number one', 'george heathcote', 'whereupon dick', 'master raggles', 'swilford wood', 'sprit rock', 'tom white', 'mr pledge', 'select sociables', 'dick richardson', 'master fitch', 'templeton observer', 'thomas white', 'welkin beacon']",14,"['martha', 'birket', 'georgie', 'westover', 'bertie', 'tub', 'hermit', 'dominat', 'nemesis', 'mrs ashford', 'mrs partlett', 'georgie heathcote', 'dr winter', 'poor heathcote']",10,"['swinstead', 'templetonian', 'braider', 'pauncefote', 'wrangham', 'calverly', 'threepence', 'blackarch', 'markridge', 'whereat heathcote']",male
1885_reed-reginald-cruden,43,"['cain', 'christian', 'magog', 'granville', 'horrors', 'tacker', 'harker', 'alf', 'corelli', 'jim', 'wilkins', 'reggie', 'parker', 'squires', 'horace', 'samuel', 'waterford', 'grinder', 'sam', 'abel', 'esquire', 'reginald cruden', 'robinson crusoe', 'master love', 'mr shuckleford', 'mr durfy', 'mr smith', 'mr pillans', 'mr reginald', 'saint nathaniel', 'mr sniff', 'young gedge', 'agency corporation', 'select agency corporation', 'mr barber', 'major lambert', 'tommy love', 'mr booms', 'samuel shuckleford', 'giant despair', 'mr medlock', 'tim tigerskin', 'cruden reginald']",11,"['polly', 'mulberry', 'shades', 'swallow', 'mrs shuckleford', 'miss jemima', 'poor reg', 'mrs cruden', 'miss shuckleford', 'mrs wrigley', 'miss crisp']",4,"['fogey', 'wilderham', 'wilderham close', 'longstop railway']",male
1886_ballantyne-the-lively-poll,43,"['bob', 'jack', 'joe', 'wentworth', 'fred', 'hawkson', 'dutchman', 'ned', 'neptune', 'fink', 'stephen', 'christian', 'jacob', 'groggy', 'manx', 'matty', 'dick', 'jim', 'tottie', 'dr martin', 'fred martin', 'groggy fox', 'blue boar', 'jacob jones', 'jim freeman', 'skipper martin', 'stephen lockley', 'ned bryce', 'manx bradley', 'bob lumsden', 'north sea', 'joe stubley', 'bob lumpy', 'black thomson', 'skipper fox', 'john binning', 'peter jay', 'david duffy', 'deep sea fishermen', 'skipper lockley', 'dick martin', 'granny martin', 'gorleston pier']",16,"['puffy', 'bibles', 'martha', 'fairy', 'stubs', 'pat', 'cherub', 'mrs lockley', 'mrs martin', 'mrs mooney', 'martha lockley', 'widow mooney', 'georgie fox', 'miss eve', 'eve mooney', 'pat stiver']",2,"['cormorant', 'gorleston']",male
1886_ballantyne-the-prairie-chief,11,"['blackfeet', 'whitewing', 'roman', 'hum', 'blackfoot', 'bruin', 'big tim', 'great manitou', 'skipping rabbit', 'leetil tim', 'bald eagle']",5,"['hee', 'niagara', 'lightheart', 'brighteyes', 'little tim']",4,"['eaglenose', 'softswan', 'umqua', 'bounding bull']",male
1886_fenn-son-phillip,9,"['ebenezer', 'phil', 'eben', 'philip', 'james', 'parks', 'davy', 'master hexton', 'philip hexton']",1,['mrs hexton'],0,[],male
1886_henty-for-name-and-fame,82,"['cabul', 'khuram', 'bolan', 'plater', 'matun', 'ayoub', 'candahar', 'yossouf', 'billy', 'hammond', 'shepherd', 'helmund', 'tytler', 'maiwand', 'malays', 'wali', 'kohat', 'hans', 'malay', 'massy', 'thull', 'logan', 'girishk', 'ghazis', 'yakoob', 'robert', 'william', 'jack', 'ameer', 'john', 'lowther', 'kaffir', 'ghazi', 'hazir', 'macpherson', 'baker', 'java', 'sam', 'bill', 'will', 'reuben', 'sam dickson', 'sir lewis', 'tom ripon', 'william gale', 'zerghun shah', 'master tom', 'mr reynolds', 'colonel gordon', 'james eastrey', 'ahmed khel', 'will gale', 'yakoob khan', 'bengal lancers', 'colonel ripon', 'brigadier general thelwall', 'mr bailey', 'mahomed jan', 'major collett', 'major cavagnari', 'major smith wyndham', 'captain powell', 'brigadier general cobbe', 'captain herbert', 'captain edwards', 'captain frome', 'royal horse artillery', 'mr jenkyns', 'horse artillery', 'abdul rahman', 'major anderson', 'bengal cavalry', 'major harrison', 'captain fletcher', 'sir frederick roberts', 'sir lewis cavagnari', 'captain goad', 'captain ripon', 'royal artillery', 'bala hissar', 'captain mayhew', 'bengal sappers']",9,"['hindoo', 'gundi', 'turis', 'kitty', 'herat', 'doctor kelly', 'ali musjid', 'ali kheyl', 'sheer ali']",29,"['domajee', 'khost', 'hussars', 'ghoorkas', 'sikhs', 'nakhud', 'ghuzni', 'chaurasia', 'gundamuk', 'fortescue', 'duranees', 'spingawi', 'jellalabad', 'enfields', 'hindoos', 'budmashes', 'mongals', 'ghoorka', 'peiwar', 'jugdulluk', 'ghilzai', 'ghilzais', 'quettah', 'scinde horse', 'netherwood common', 'punjaub cavalry', 'punjaubee cavalry', 'punjaub infantry', 'peiwar khotal']",male
1886_henty-within-the-enemy-lines,19,"['paul', 'sampson', 'beeks', 'neal', 'corny', 'vampire', 'major pierson', 'colonel passford', 'homer passford', 'captain breaker', 'mr fetters', 'mr mulgate', 'mr watts', 'paul vapoor', 'uncle homer', 'captain carboneer', 'captain passford', 'captain lonley', 'mr vapoor']",9,"['christy', 'judith', 'teaser', 'bronx', 'gerty', 'haslett', 'christy passford', 'miss florry', 'aunt lydia']",3,"['bellevite', 'warping', 'bonnydale']",male
1886_stevenson-kidnapped,59,"['torrance', 'charles', 'camerons', 'maclean', 'hawes', 'kippen', 'duncan', 'ross', 'ou', 'neil', 'covenant', 'james', 'robin', 'gaelic', 'cluny', 'whigs', 'maclaren', 'john', 'carse', 'davie', 'alan', 'duror', 'appin', 'mungo', 'duncan stewart', 'colin campbell', 'mr riach', 'mr campbell', 'duncan dhu', 'mr thomson', 'mr balfour', 'mr rankeillor', 'david balfour', 'allan water', 'mr shuan', 'red fox', 'colin roy', 'mr stewart', 'neil roy macrob', 'mr david', 'mr ebenezer', 'captain hoseason', 'alan breck stewart', 'james stewart', 'appin stewart', 'alan breck', 'mr alexander', 'preston pans', 'loch rannoch', 'red colin', 'ben alder', 'robin oig', 'john breck', 'mr glen', 'uncle ebenezer', 'ben more', 'mr macgregor', 'loch errocht', 'king george']",6,"['shaws', 'glencoe', 'mamore', 'ardshiel', 'cape wrath', 'jennet clouston']",15,"['whig', 'glenure', 'ardgour', 'whiggish', 'limekilns', 'earraid', 'pilrig', 'dysart', 'maclarens', 'balquhidder', 'maccolls', 'corrynakiegh', 'torosay', 'aucharn', 'heasyoasy']",male
